target,drug,label
P12931,DB03306,1
P45452,DB00454,0
P68871,DB07427,1
P23219,DB00784,1
Q9UKQ2,DB03088,1
P08172,DB01135,1
P11712,DB00203,1
P23458,DB01058,0
P53779,DB08026,1
P17931,DB09291,0
O00182,DB07903,0
Q6N063,DB03279,0
P47869,DB01205,1
P00918,DB07476,1
P43004,DB04871,0
P00918,DB07467,1
P06737,DB02320,1
P25021,DB03909,0
P24666,DB00173,1
Q9UIC8,DB08780,0
P23219,DB03667,1
P10635,DB01087,1
P21802,DB04008,0
Q13698,DB04232,0
P13051,DB02661,0
P25024,DB06831,0
P08253,DB00502,0
P19235,DB06795,0
Q9Y3I0,DB02772,1
P47898,DB01889,0
P31644,DB00475,1
P14550,DB08309,0
P56556,DB03945,0
P61626,DB03487,1
P10632,DB01435,1
Q16322,DB01075,0
P00488,DB06919,0
P24941,DB08136,1
P24941,DB07179,1
O43772,DB04069,0
P18545,DB00203,1
P17931,DB05492,0
P10600,DB04175,0
P33261,DB01129,1
P04150,DB00834,1
Q12797,DB04653,0
Q02928,DB00515,1
P11388,DB00773,1
P11233,DB00443,0
Q14032,DB00145,1
P06731,DB07295,0
P45983,DB04215,0
P61313,DB02494,1
P07900,DB08197,1
P36405,DB04315,1
O60895,DB00738,0
P51172,DB01095,0
P42336,DB00201,1
Q8WWQ8,DB00142,0
P03886,DB04230,0
P53611,DB00427,0
P00915,DB00436,1
P35247,DB04185,0
P06276,DB07940,1
P46098,DB01233,1
P08684,DB00883,1
Q969P6,DB01030,1
Q06278,DB03516,1
Q15842,DB01016,1
P06132,DB04633,0
P41091,DB06909,0
P35270,DB08357,0
Q00796,DB07307,0
Q9UKM7,DB07067,0
P05181,DB00586,1
O15143,DB07006,0
P30085,DB03435,1
Q14524,DB00776,1
O60858,DB02877,0
P36021,DB00119,1
P34903,DB00753,1
P31645,DB01472,1
Q8TCC7,DB00522,0
P42684,DB07664,1
O00204,DB06942,0
P11229,DB00477,1
P43088,DB00654,1
Q14353,DB01752,1
Q13936,DB07973,0
P07900,DB06958,1
O75469,DB01045,1
Q14524,DB01429,1
Q6UWN8,DB00937,0
P00734,DB06861,1
P78368,DB03890,0
P09012,DB08594,0
Q99928,DB00189,1
Q99928,DB01189,1
P08238,DB07376,0
P29474,DB01080,0
P18505,DB00690,1
P50440,DB04454,1
Q14524,DB04058,0
Q9UN88,DB00402,1
P49419,DB03390,0
Q8NET8,DB02106,0
P18031,DB07295,1
Q8N1C3,DB00292,1
P18825,DB00935,1
P19835,DB07388,0
Q03721,DB03918,0
P00813,DB07783,1
P11233,DB04315,1
P00734,DB08187,1
P35568,DB07734,0
Q12879,DB00418,1
Q7L0J3,DB00854,0
Q16644,DB07728,1
P17931,DB08461,0
O00591,DB00690,1
P00749,DB02526,1
P18505,DB01589,1
P35498,DB01466,0
P10635,DB00227,1
P47985,DB07401,1
P31639,DB00924,0
Q99643,DB07975,0
P16050,DB07011,0
P48169,DB02459,0
P28845,DB07049,1
P27487,DB07482,1
P34896,DB00114,1
P00488,DB00598,0
P20813,DB06176,1
P02679,DB02310,0
P37231,DB00244,1
P78508,DB07194,0
Q02763,DB08901,1
Q02817,DB08192,0
P50747,DB02288,0
O95169,DB07324,0
P24941,DB08133,1
O14965,DB01754,0
P55055,DB03791,1
Q99259,DB08378,0
P63092,DB06954,0
P25786,DB05327,0
P01009,DB08046,0
Q00266,DB00134,1
P41145,DB00921,1
Q07699,DB08155,0
P48664,DB07265,0
Q7L266,DB08402,0
O95182,DB08743,0
P21397,DB04850,1
P08588,DB06726,1
P07237,DB07395,0
P07333,DB04574,0
P18825,DB00268,1
P11712,DB00812,1
O75460,DB00392,0
P24941,DB03588,0
Q6IA69,DB04327,0
P48728,DB07147,0
P28472,DB00273,1
P28072,DB03288,0
Q05901,DB07636,0
P35367,DB00370,1
P18825,DB01267,1
O15269,DB08300,0
Q16322,DB02004,0
P27487,DB06993,1
P50750,DB03306,0
P24530,DB06268,1
P54619,DB07873,0
Q08499,DB01844,0
O60669,DB04771,0
P11586,DB04917,0
P49137,DB00777,0
P56282,DB00421,0
O00180,DB04703,0
Q8WTV0,DB08350,0
P00748,DB02169,0
Q9NXA8,DB04786,1
Q92731,DB04020,1
P05181,DB00951,1
P11309,DB01754,1
P54219,DB01133,0
Q15382,DB08591,0
P04156,DB07112,0
Q16678,DB08092,0
P27986,DB04617,0
P41595,DB00589,1
P52895,DB08141,0
P21964,DB02105,1
O95477,DB00201,0
P54886,DB04013,0
P43119,DB01088,1
P07741,DB01800,0
Q14432,DB03596,0
Q8IWU9,DB00833,0
Q9H4M7,DB03058,0
P10635,DB06726,1
P13945,DB00321,1
P09211,DB04132,1
Q9Y5Y6,DB01929,0
P04818,DB00440,1
P29074,DB03218,0
Q14145,DB02727,0
P18089,DB00925,1
P10635,DB00501,1
Q9Y234,DB00255,0
P20813,DB01075,1
P48443,DB05298,0
P10635,DB01388,1
Q8N119,DB00786,1
P07949,DB01809,1
Q9Y6K9,DB00255,0
Q13133,DB02388,0
P11217,DB02007,1
P08758,DB02535,0
Q14721,DB06725,0
Q9HCC0,DB02118,0
P11712,DB01065,1
Q12879,DB00312,1
P19404,DB00157,1
Q16445,DB00237,1
P60568,DB03372,1
P35228,DB07007,1
P11473,DB00169,1
Q9UN76,DB04934,0
Q01959,DB00865,1
P56817,DB07415,1
Q02750,DB08911,1
O14594,DB08818,1
P22303,DB07701,1
P49356,DB00924,0
O14764,DB00829,1
Q9BQB6,DB03153,0
Q16798,DB02464,0
P08172,DB08897,1
P18405,DB01216,1
P34903,DB00599,1
P03951,DB07071,1
P17900,DB03633,1
Q16878,DB08743,0
Q9UJM8,DB07060,1
P08559,DB08098,0
Q9UKG9,DB03832,1
P11229,DB00568,1
Q9HCC0,DB07479,0
P40926,DB08085,0
P20815,DB00199,1
P35368,DB01162,1
P33261,DB00980,1
P08311,DB02180,0
Q9NZK7,DB04725,1
P35372,DB00913,1
P50440,DB00129,1
O60931,DB00138,1
O60896,DB01278,1
P08684,DB00918,1
P08684,DB04868,1
Q9Y5N1,DB00778,0
Q9Y275,DB05482,0
P53778,DB05403,1
P34913,DB02089,0
P24462,DB00780,1
P05164,DB04821,1
Q9NUB1,DB07902,0
Q16620,DB04683,0
P49366,DB01340,0
P00918,DB00999,1
P24310,DB00600,0
P08684,DB01093,1
P08684,DB00768,1
P03372,DB01183,1
P28074,DB02153,0
P11712,DB00533,1
P22309,DB00197,1
P07949,DB00575,0
P10415,DB07239,0
P10635,DB00295,1
P07478,DB03127,1
P56817,DB08705,0
P05181,DB00477,1
P34903,DB00897,1
P08574,DB08453,1
O95749,DB07410,1
P23284,DB01647,0
O14746,DB00963,0
Q01959,DB00907,1
P35348,DB01186,1
Q13639,DB00604,1
P19429,DB07731,0
P04049,DB00398,1
Q08493,DB05266,1
P39023,DB04392,0
P22303,DB04114,1
P15086,DB04367,0
P10632,DB00313,1
P43235,DB08594,1
P08243,DB00130,1
P00749,DB04172,1
P41231,DB00384,0
P07900,DB00250,0
P48651,DB07899,0
P00797,DB07113,1
P30049,DB01189,1
P43235,DB03642,1
P22748,DB00703,1
P36873,DB08574,0
P46926,DB01144,0
P42262,DB00308,0
P34969,DB05501,0
P21802,DB09079,1
P37059,DB00157,1
Q9UGI6,DB04618,0
P03886,DB02419,0
O43246,DB00293,0
P00338,DB03940,1
P07477,DB04410,1
P24941,DB04607,1
Q9Y617,DB08382,0
Q16678,DB00818,1
P00338,DB08827,0
P53985,DB04014,0
P02768,DB03958,0
O75469,DB01220,1
Q9UN88,DB00273,1
Q15119,DB08280,0
P19793,DB02637,0
Q9H4B7,DB07900,0
P24941,DB07024,1
Q7Z406,DB03126,1
P06732,DB04027,1
P29972,DB03399,0
O95665,DB01248,0
P04798,DB00428,1
P41145,DB01497,1
P11413,DB02360,0
P20618,DB01621,0
P98066,DB08259,0
P23528,DB08595,0
P24941,DB07493,1
P47870,DB00683,1
P27986,DB08597,0
O14764,DB00543,1
P08684,DB00643,1
P35348,DB01624,1
P05165,DB08890,0
P61769,DB03921,0
Q08257,DB02285,0
Q9UN88,DB00801,1
Q13882,DB00436,0
P35368,DB01608,1
P11309,DB07342,0
P15336,DB03984,0
P54760,DB07253,1
P34096,DB06016,0
P25092,DB01622,0
P22455,DB08901,1
P04798,DB00740,1
P05062,DB03637,0
Q9H306,DB01034,0
P27815,DB05219,1
P12268,DB04566,1
P11498,DB00740,0
Q9UNQ0,DB07947,0
Q9UNX9,DB00977,0
P11498,DB06997,0
P18089,DB00457,1
P47869,DB00312,1
P09958,DB02210,0
P63208,DB04216,0
P08473,DB00616,1
O15239,DB01159,0
P12268,DB00892,0
P23975,DB03765,0
Q08499,DB01656,1
P02585,DB04673,0
P06576,DB04865,0
P43166,DB08820,0
P15559,DB03626,1
P00749,DB01977,1
Q16558,DB03572,0
P05108,DB00857,1
Q9Y3R4,DB08001,0
Q14534,DB00857,1
Q9H252,DB01162,1
P08684,DB01263,1
Q6PI48,DB03451,0
P01857,DB08410,1
P25815,DB03714,0
P08235,DB00396,1
P05451,DB03721,1
Q96CD2,DB03247,1
Q9UN88,DB01107,1
O60701,DB02498,0
P29474,DB03305,1
P51553,DB07067,0
P02795,DB00515,1
P42263,DB00495,0
O14920,DB01047,0
P18545,DB01777,0
P29474,DB08019,1
Q9UHA3,DB02323,0
O15143,DB01210,0
Q9UNN8,DB06916,0
P50897,DB02104,0
O60658,DB04474,0
P14867,DB01355,1
P28222,DB00248,1
P10721,DB01268,1
Q7LG56,DB00449,0
P07998,DB02805,1
Q00536,DB00616,0
P51648,DB01033,0
Q13002,DB01353,1
P49356,DB01032,0
Q9BQE3,DB01873,1
Q96KS0,DB02805,0
Q9Y5Y9,DB00807,1
P48067,DB04615,0
P14207,DB01091,0
P50281,DB07446,0
Q9Y5Y9,DB00892,1
P35968,DB00398,1
P08254,DB07988,1
P21728,DB01224,1
P08684,DB01223,1
P48728,DB07700,0
P35367,DB04683,0
P62491,DB03403,0
P57059,DB07622,0
Q9UN88,DB00753,1
Q9NS40,DB07683,0
Q9UNN8,DB00328,0
P33261,DB00972,1
P11387,DB05806,1
Q13131,DB00882,0
P01303,DB03921,0
P07437,DB01873,1
P23526,DB08611,0
Q6IB77,DB00145,1
P03372,DB00947,1
O95167,DB00679,0
P30153,DB03978,0
P04626,DB04166,0
P00918,DB04232,0
P08172,DB00344,0
P05177,DB06594,1
Q6PKH6,DB05265,0
Q08188,DB07643,0
P10635,DB03783,1
P21728,DB01403,1
P12931,DB02762,1
Q9NSA2,DB06637,1
O75380,DB08889,0
Q9UGM1,DB00184,1
Q8N1C3,DB00349,1
P31327,DB03214,0
P08311,DB08003,0
P09038,DB06412,0
Q9Y3I0,DB07845,0
P11712,DB00317,1
Q16665,DB01136,1
Q96EN8,DB06958,0
O95069,DB01043,0
P07360,DB03306,0
O14717,DB01454,0
P08173,DB00376,1
P02708,DB04781,0
P05177,DB00523,1
P54577,DB08242,0
P10632,DB01698,1
Q06609,DB00837,0
P01859,DB02854,1
P23975,DB04840,1
P23219,DB00991,1
O60674,DB02528,0
P10635,DB00989,1
P19367,DB00350,0
Q9UQF2,DB02205,0
Q14831,DB02341,0
O94768,DB00886,0
O14764,DB00683,1
P11712,DB00908,1
P30711,DB00143,1
P21283,DB03899,0
P11474,DB06203,0
P11509,DB00313,1
P00374,DB02919,1
Q03426,DB00582,0
P42684,DB01840,0
P05181,DB01628,1
P04746,DB03773,1
Q99928,DB00334,1
Q9HB55,DB01045,1
P43353,DB04655,0
P09619,DB01355,0
P21964,DB01481,0
P09466,DB03796,1
Q99436,DB01011,0
P23219,DB00313,1
P06730,DB08658,0
P07550,DB00373,1
P98170,DB04612,1
P07477,DB04442,1
P11712,DB01118,1
P48449,DB01038,0
P01877,DB02701,0
P07477,DB02665,1
P08684,DB00962,1
Q99624,DB00117,1
Q9UI33,DB00546,0
P00918,DB07048,1
P10635,DB09039,1
P13639,DB03223,1
P07550,DB00598,1
Q99928,DB00371,1
P18507,DB00683,1
P35354,DB00461,1
P34903,DB04903,1
P33527,DB01842,0
P38435,DB01022,1
P35080,DB02580,1
O00217,DB08058,0
P05981,DB00756,0
P48167,DB03955,0
Q9Y2U5,DB02911,0
P35367,DB01239,1
P24462,DB00396,1
Q15800,DB00509,0
Q969G6,DB06204,0
P02743,DB01651,1
P54278,DB07073,0
P24046,DB00690,1
P16581,DB03968,0
P50052,DB07792,0
P11509,DB07623,1
Q969S8,DB02322,0
Q02127,DB02613,1
P08700,DB00945,0
Q9NY72,DB00401,0
P49888,DB08436,0
Q8IVH4,DB02551,0
P01709,DB08151,0
P29475,DB02044,1
P33261,DB00444,1
Q13423,DB01763,1
P35222,DB00140,0
Q9Y697,DB07046,0
P01375,DB00608,1
Q9UBQ6,DB04079,0
P10635,DB01182,1
P05181,DB01041,1
P78348,DB07882,0
P80365,DB07022,0
Q16790,DB00999,1
O15269,DB00133,1
P11712,DB00398,1
Q9UN88,DB00897,1
P05177,DB00788,1
O60391,DB00659,1
Q9Y6Y9,DB07371,0
P11509,DB00972,1
P31644,DB01159,1
Q92831,DB06144,0
P00797,DB07059,1
P04629,DB04315,0
Q9NXA8,DB03441,0
Q9NP56,DB00304,0
O95864,DB07198,0
Q2M3G0,DB01754,0
P11712,DB00576,1
Q9NSA0,DB01032,1
P23280,DB00909,1
P00325,DB07001,0
P07900,DB07876,0
P01133,DB00364,1
P19440,DB00838,0
P17948,DB09078,1
P11388,DB00444,1
P00414,DB04464,1
Q99928,DB00659,1
Q9P2W7,DB04716,0
P24941,DB08355,1
P51692,DB00953,0
P11511,DB08176,0
Q13557,DB08322,0
Q16647,DB00812,1
P28222,DB00321,1
P14867,DB01068,1
Q8TCU5,DB00142,1
O14727,DB01632,0
P18848,DB00852,1
P03923,DB00157,1
P08100,DB01728,1
P43681,DB00241,1
Q8N142,DB04566,1
P13051,DB00738,0
P10632,DB00679,1
P24941,DB02116,1
P30044,DB00275,0
Q9BQB6,DB00498,1
P48736,DB00169,0
O15217,DB01077,0
P00918,DB03594,1
Q7LG56,DB04365,0
Q06278,DB00513,1
P61626,DB04951,0
Q96C86,DB03958,1
Q9Y617,DB08516,0
P11712,DB01067,1
P00491,DB04076,1
Q9HCD5,DB07702,1
P08172,DB01336,1
P14060,DB07435,0
P14867,DB01352,1
P35462,DB00409,1
O00329,DB01664,0
Q02750,DB06616,1
P20248,DB08572,1
P08684,DB00404,1
P10635,DB00604,1
P37231,DB07302,1
Q9UDW1,DB04141,1
P11229,DB00245,1
P28223,DB00656,1
P13995,DB00282,0
O00222,DB01929,0
P00734,DB04772,1
P27695,DB04967,1
P08684,DB00541,1
P08514,DB04863,1
Q9H306,DB03451,0
O76074,DB00203,1
Q8TET4,DB00491,1
P27487,DB03660,1
P20061,DB04389,0
O00206,DB03058,0
P50613,DB06756,0
Q9UBQ6,DB08129,0
Q06432,DB06707,0
P14920,DB07345,0
O60264,DB01120,0
O95299,DB08756,0
P00915,DB01119,1
P30613,DB01296,0
P24462,DB01059,1
P28482,DB01064,1
O15144,DB08236,1
P50747,DB07484,0
O14764,DB00659,1
P06239,DB01666,0
Q05901,DB01551,0
P00748,DB01026,0
P27338,DB08516,1
P22303,DB00677,1
P05165,DB04542,0
P56817,DB07738,1
P54284,DB00421,1
O60894,DB00154,0
P49720,DB03214,0
O14594,DB01973,0
O00264,DB00505,0
P08684,DB00398,1
P35348,DB00875,1
O15528,DB04048,0
Q6P093,DB07077,0
P00747,DB07215,0
Q08462,DB01600,0
P02671,DB06837,0
P11217,DB04055,1
P10632,DB02140,0
Q16678,DB01248,1
P40261,DB08595,0
P10635,DB00549,1
Q15102,DB03010,0
P31645,DB00726,1
P03923,DB02008,0
P28223,DB01622,1
Q13936,DB01054,1
P38435,DB00158,0
P48039,DB00419,0
Q9Y691,DB03861,1
P48051,DB07288,0
P20815,DB06697,1
P20711,DB06262,1
P08684,DB00470,1
Q9NPB1,DB02217,1
Q92876,DB03417,0
P21964,DB00841,1
P36544,DB00463,1
O95180,DB01388,1
P51178,DB07028,0
P48169,DB01351,1
Q16665,DB07223,0
Q99418,DB08557,0
Q06187,DB05232,0
Q15842,DB01251,1
Q12791,DB00721,1
P35462,DB03828,0
P53779,DB03084,1
P10153,DB07416,0
P23368,DB02132,0
P36897,DB02643,0
P41240,DB00367,0
P52209,DB03962,1
P30049,DB00772,0
P10635,DB09048,1
P54710,DB07071,0
P10275,DB00624,1
Q9Y257,DB07122,0
P33261,DB01175,1
P11509,DB01174,1
Q7L5Y9,DB07860,0
P35368,DB00246,1
Q9UI09,DB08025,0
Q13093,DB07326,0
P23284,DB01238,0
P22392,DB07815,0
Q02880,DB00694,1
Q05586,DB00659,1
Q8N1C3,DB00543,1
P23945,DB04786,1
P10632,DB00333,1
P11678,DB04306,0
Q8TCT1,DB00122,1
O43497,DB00593,1
P00734,DB07461,1
Q9UBS5,DB05494,0
Q9Y6L7,DB05767,0
P01834,DB07882,1
P04150,DB00547,1
P08559,DB03013,0
Q9UI33,DB00313,1
P35354,DB00788,1
P34903,DB00818,1
P07339,DB02795,0
P06730,DB03835,0
P21980,DB02271,0
Q7Z406,DB07470,1
Q9UBN7,DB05219,0
P18858,DB01291,0
O15144,DB08820,0
P27707,DB04739,0
P00734,DB01766,1
P01859,DB01253,0
O15145,DB07549,0
P20248,DB08248,1
P54710,DB01807,0
Q9Y277,DB07330,0
P54577,DB00444,0
P61626,DB02759,1
P48736,DB08300,1
P24752,DB00207,0
P53778,DB00266,0
P08263,DB01915,1
Q9NPJ3,DB04633,0
Q16739,DB00419,1
Q9UQQ2,DB07049,0
P22303,DB01010,1
P14735,DB07272,0
P51161,DB08464,0
O75469,DB03711,0
Q15796,DB01185,0
P35367,DB08799,1
P62750,DB00849,0
Q01959,DB00543,1
Q16739,DB08403,0
P11021,DB07021,0
P07477,DB03865,1
P05181,DB01167,1
Q15120,DB02924,0
Q05586,DB05824,1
P08574,DB08690,1
O43181,DB03792,0
P30556,DB00275,1
P08172,DB00835,1
P35916,DB02610,0
P23280,DB07906,0
P11137,DB01229,1
P28223,DB00477,1
Q9HAN9,DB06228,0
Q92731,DB01708,1
Q13639,DB07983,0
Q16772,DB04521,1
P20813,DB00349,1
P14780,DB01017,1
P25103,DB04230,0
O60218,DB03461,1
P15170,DB00203,0
Q16654,DB08356,1
Q13002,DB02999,1
P19440,DB01551,0
Q08188,DB01058,0
O95665,DB07173,0
Q9NUB1,DB00773,0
P15259,DB08782,0
P35462,DB01267,1
P24666,DB07872,0
P05164,DB00583,1
Q96PR1,DB04186,0
P02452,DB05265,0
P03905,DB00157,1
Q9Y289,DB00166,1
P04075,DB08240,1
P28223,DB06077,1
P12821,DB08836,1
P20815,DB00813,1
P42262,DB00237,1
Q16877,DB04493,1
P47870,DB01028,1
Q9Y2I1,DB08838,1
Q9NVH6,DB00790,0
P47895,DB03940,0
P35367,DB04841,1
P35408,DB00929,1
P0CG47,DB04374,0
P14598,DB05786,0
P08684,DB04930,1
O75600,DB04008,0
P37288,DB01105,0
P35367,DB01615,1
P05019,DB02757,0
P26439,DB07115,0
Q9P2W7,DB07973,0
P00749,DB08072,1
P10768,DB03788,0
P04798,DB00448,1
P09884,DB08238,0
Q8IVH4,DB08361,0
Q9H4Y5,DB07390,0
Q16445,DB00312,1
P03923,DB01045,0
P02675,DB07791,0
P33261,DB01283,1
P26439,DB07605,0
P28222,DB03727,0
P11712,DB01435,1
P06401,DB00834,1
P06276,DB00178,1
Q6UWN8,DB03573,0
Q13946,DB07530,0
P28472,DB00794,1
O43193,DB00199,1
Q00535,DB07364,1
P10636,DB03202,0
P06396,DB08752,0
P14210,DB01767,0
P05177,DB01171,1
P14927,DB08690,1
P35462,DB01186,1
O43526,DB00790,0
Q9HB55,DB00780,1
P47989,DB00437,1
P10276,DB05458,0
P51161,DB02047,0
P06730,DB02710,0
P00395,DB01819,0
Q07343,DB01113,1
P11511,DB00443,1
P62917,DB08437,1
Q9P289,DB04254,0
P35348,DB01069,1
O95178,DB00157,1
Q15382,DB07120,0
P56937,DB02281,0
P05231,DB03065,0
Q9UNA0,DB07965,0
Q9BQE3,DB04551,0
P40925,DB08450,0
P49356,DB08676,1
P34913,DB08430,0
P28335,DB01224,1
P28223,DB06678,1
P24941,DB07750,1
Q8N543,DB00991,0
Q05586,DB00418,1
Q92953,DB01780,0
P52788,DB01046,0
P68871,DB02126,1
Q9H3N8,DB01289,0
P54284,DB01833,0
P34969,DB00216,1
P03372,DB04575,1
P17752,DB02181,0
Q13285,DB04683,1
P07900,DB06070,1
P12532,DB04754,0
Q06278,DB00339,1
P04150,DB00240,1
P00156,DB00208,0
P98170,DB00857,0
P61024,DB01619,0
Q9Y2I1,DB00697,1
P11217,DB01171,0
Q09428,DB01092,0
Q13464,DB04707,1
P22748,DB00273,1
P20815,DB00278,1
Q07912,DB00171,1
P28222,DB00998,1
Q9UGI9,DB00414,0
Q14289,DB04365,0
P43166,DB08694,0
Q16795,DB04599,0
P04798,DB01026,1
P27816,DB00292,0
O75251,DB02010,0
P34903,DB01496,1
P19801,DB01324,0
Q13936,DB00568,1
Q9UJM8,DB08607,0
P16435,DB01466,1
P10635,DB00243,1
P31350,DB00242,1
P20248,DB08219,1
P15056,DB04271,0
P09917,DB01014,1
P29972,DB07106,0
P01189,DB05869,0
P19793,DB07557,1
P30531,DB01917,0
P17707,DB07395,0
P21731,DB07050,0
P03372,DB01645,1
Q9NYR8,DB00205,0
Q9Y234,DB03796,0
P34913,DB07474,0
P22894,DB03622,1
P42330,DB00157,1
P48449,DB03696,1
P31930,DB00587,0
P11229,DB00424,1
P15291,DB03013,1
P11511,DB08804,1
Q96RP8,DB00156,0
P32239,DB04172,0
P20618,DB02919,0
Q15118,DB07403,1
P08913,DB07515,0
O15554,DB01110,1
P21589,DB00987,1
P06746,DB06726,0
P11217,DB02348,1
P20813,DB00622,1
P15086,DB06990,0
P35243,DB07226,0
P10600,DB00152,0
Q03013,DB03597,1
P08684,DB00317,1
Q4U2R8,DB01212,1
P08912,DB01142,1
P28221,DB00320,1
Q03181,DB08078,1
P25789,DB07351,0
P49788,DB04644,0
Q13936,DB00653,1
Q9NY47,DB01023,1
P11142,DB08783,0
Q16445,DB01351,1
Q13224,DB01174,1
Q9BQE3,DB07574,1
Q9NY46,DB02573,0
P08913,DB09202,1
P21281,DB00394,0
P23921,DB05420,1
P06276,DB00892,1
P08172,DB00483,1
P08183,DB04877,1
Q92506,DB00091,0
P08684,DB01393,1
P56524,DB07235,0
P34972,DB01750,0
P10632,DB00418,1
P11509,DB03176,0
O43837,DB08190,0
P23434,DB03187,1
P51659,DB01700,0
P11717,DB00591,0
Q8TCU5,DB06741,1
P23368,DB04527,0
O76074,DB08729,1
P09238,DB01126,0
P20815,DB08865,1
P51687,DB03382,0
Q08209,DB08096,0
O43677,DB08786,0
Q9Y3I0,DB00128,0
P28223,DB01238,1
P20813,DB03575,1
P13726,DB08232,1
P51648,DB00157,1
P11926,DB01917,1
Q16790,DB07628,0
P28223,DB00589,1
P03372,DB00255,1
P28472,DB00546,1
P05771,DB00675,1
P08253,DB00119,0
O43708,DB04447,1
P11488,DB04606,0
Q9Y233,DB08383,1
P61925,DB07859,1
P08588,DB00397,1
P00374,DB08878,1
Q86VB7,DB07077,0
Q8N1C3,DB01588,1
P23975,DB00344,1
Q92696,DB01365,0
O14757,DB07336,1
P08684,DB00503,1
P35968,DB03417,0
P10635,DB00748,1
P20813,DB09280,1
P08581,DB01081,0
P27338,DB00289,0
P14867,DB00186,1
P01308,DB04069,0
Q10588,DB02483,1
P14324,DB01785,1
Q9NUB1,DB08453,0
Q16831,DB07720,0
Q14524,DB01426,1
Q9Y619,DB00735,0
Q13002,DB04954,0
P18825,DB00800,1
P07550,DB01274,1
P17544,DB00748,0
P35368,DB00298,1
O60760,DB07614,1
O43612,DB01138,0
P06730,DB07617,0
P08913,DB06623,1
P04632,DB08562,0
P11684,DB00647,0
P02749,DB01662,0
P17252,DB02379,0
O75390,DB11362,0
P56817,DB06987,0
P15291,DB07067,0
P10635,DB09128,1
Q14032,DB07189,0
P48549,DB01643,0
Q9NZK7,DB01340,0
O75469,DB01708,1
Q08499,DB05676,1
P22748,DB00436,1
P42262,DB00142,1
Q96P88,DB02018,0
P14867,DB00683,1
P47870,DB00241,1
O95168,DB08763,0
P02741,DB06282,0
P23378,DB01301,0
Q08462,DB06843,1
P51580,DB08658,0
P62312,DB04272,1
P10635,DB00321,1
Q04771,DB01131,0
Q99735,DB07474,0
P05771,DB07711,0
P80192,DB02220,0
P09960,DB06917,1
P09874,DB09074,1
P04424,DB00125,1
P19622,DB00811,0
P18031,DB04142,1
P27707,DB06924,0
P42892,DB03506,0
P11509,DB00257,1
P07900,DB03899,1
O43676,DB02705,0
P08913,DB06262,1
P11309,DB08705,1
Q13258,DB00716,1
P13674,DB02917,0
P28472,DB00312,1
P02749,DB01250,0
P24347,DB04522,0
Q8TCT1,DB03389,0
Q96SW2,DB01041,1
Q00534,DB02919,0
P49588,DB00160,1
Q02641,DB00393,1
P16234,DB01098,0
P51687,DB00922,0
P01709,DB03088,1
Q15375,DB01057,0
P07327,DB00157,1
P51149,DB01536,0
P05181,DB01558,1
Q9NXA8,DB03478,1
O75469,DB08820,0
Q99928,DB00818,1
Q96C86,DB07956,0
P38606,DB06733,1
O00591,DB00402,1
P33261,DB00259,1
P46098,DB04676,0
P08684,DB01333,1
P10114,DB04315,1
P17544,DB06942,0
P47869,DB00543,1
P07900,DB03749,1
Q13621,DB02925,1
P61313,DB03822,0
Q99712,DB07716,0
P08684,DB01254,1
P02763,DB00497,1
P00390,DB02895,1
Q92731,DB00675,1
P08684,DB00454,1
P29317,DB00727,0
P07741,DB01737,0
P04062,DB03461,0
Q9UDX3,DB04249,0
P18505,DB00801,1
P11217,DB03250,1
P04150,DB00635,1
Q16445,DB00753,1
O43677,DB01948,0
P22557,DB04970,0
P04632,DB05408,0
Q9HCC0,DB00818,0
O60706,DB00171,1
P05177,DB00176,1
P09238,DB07180,0
P21283,DB08629,0
Q13332,DB03703,0
P05771,DB01738,1
P00326,DB00157,1
Q9Y689,DB01897,0
P10632,DB01218,1
Q16445,DB00842,1
P00918,DB06954,1
Q16445,DB01189,1
Q06432,DB00610,0
P33260,DB00146,0
O60656,DB06204,1
Q15046,DB02991,0
P08908,DB00952,1
Q05513,DB08495,0
P30711,DB00773,1
O75390,DB01992,1
O43252,DB02661,1
P50225,DB01812,1
Q2M3G0,DB04824,0
Q9NPH2,DB02825,0
Q9P0X4,DB04841,1
P80404,DB00160,1
P07998,DB02573,1
P11498,DB00121,1
P09622,DB08822,0
P48147,DB01588,0
O14757,DB07158,1
Q969V6,DB08080,1
P27338,DB03894,1
P11509,DB01115,1
P33261,DB00231,1
P10635,DB00245,1
Q9NPC2,DB00153,0
P80188,DB04476,1
Q8NFA2,DB06868,0
Q08881,DB01028,0
P00918,DB01671,1
P50579,DB04324,1
Q9UJ68,DB05239,0
P08684,DB09291,1
P52569,DB02376,0
P33121,DB07740,0
P33261,DB00754,1
P10276,DB04942,1
P47929,DB02379,1
Q9UBK8,DB01144,0
P01859,DB07329,1
Q9Y5N1,DB02337,0
P10632,DB00688,1
P33261,DB06697,1
O43181,DB00416,0
Q13258,DB04844,0
P10635,DB01186,1
P15121,DB00605,1
Q96I15,DB04715,0
P10635,DB06708,1
O15554,DB08029,0
P11712,DB01120,1
P20815,DB01267,1
P16860,DB02825,0
P07477,DB06845,1
P29274,DB00806,1
O75676,DB02267,0
P49841,DB07859,1
O75380,DB04141,0
Q8WY07,DB04915,0
P05108,DB01234,1
O43526,DB08046,0
P23467,DB08678,1
P00751,DB04491,1
Q99259,DB00142,1
P46926,DB08810,0
