target,drug,label
P02918,DB01328,1
P20248,DB07852,1
P26789,DB00812,0
P98170,DB16160,1
Q96EB6,DB15493,1
Q9UK17,DB04855,1
P14174,DB08335,1
P07949,DB12010,1
Q65CX5,DB04248,1
P0A759,DB01157,0
P11226,DB02837,1
P28221,DB01186,1
P21397,DB16213,1
P37321,DB16446,0
Q53707,DB06963,0
Q9H2G2,DB13914,0
Q06700,DB08155,0
P56817,DB02378,1
Q14524,DB05541,1
Q9NZQ7,DB00313,1
Q9UGI6,DB01110,1
Q57366,DB06950,0
P05412,DB07297,0
P21917,DB00589,1
P00748,DB08922,0
Q8RQE9,DB08226,1
P08519,DB07808,0
O00519,DB08181,0
O43306,DB07808,0
P16113,DB04281,0
P21340,DB01992,1
P24941,DB08285,1
P01023,DB07639,0
Q03181,DB00197,1
P36673,DB00390,0
P00807,DB04261,1
P13945,DB08807,1
P27693,DB16013,0
Q16795,DB02805,0
Q9Y694,DB04311,0
P30542,DB01412,1
P09467,DB04175,1
Q04864,DB12025,1
Q9Y271,DB07899,0
P06672,DB13308,0
P40926,DB08177,0
P27338,DB00721,1
P18505,DB00306,1
P31644,DB00395,1
Q9H0K1,DB07265,0
P23975,DB04821,1
P25779,DB02200,1
Q14123,DB12290,0
P00797,DB03736,1
P0AE18,DB08670,1
P77836,DB02967,0
P0A3S0,DB08542,0
P17948,DB08009,1
O75469,DB01068,1
O75116,DB08756,1
Q9NPB1,DB02067,0
P0C0L5,DB06527,0
B4YQT9,DB04326,0
Q8N142,DB06397,0
P10114,DB04315,1
P05362,DB12802,0
P17787,DB01245,1
P28566,DB00363,1
P25788,DB00350,0
O75899,DB03722,0
Q5SII2,DB15036,0
P15121,DB07450,1
P48506,DB00142,1
P48637,DB07387,0
P18505,DB00241,1
P08581,DB17525,1
O34714,DB03792,0
P37063,DB08756,0
P28223,DB01465,1
P43116,DB00917,1
P05106,DB14785,0
Q13627,DB07919,1
P02144,DB02073,1
P17612,DB02155,1
O52646,DB04716,0
Q13133,DB13174,1
P08908,DB06153,1
Q16651,DB04142,0
Q96S37,DB03435,0
P83812,DB03796,1
O43306,DB00834,0
P54619,DB06677,0
Q8DNB6,DB00841,0
Q99466,DB14900,0
P29074,DB00998,0
P07550,DB01136,1
Q14524,DB17602,1
P80371,DB08185,1
Q13639,DB00604,1
Q9BY41,DB14490,1
Q9UBV8,DB11093,1
O15382,DB02635,1
P41145,DB09173,1
Q6GI75,DB05983,0
P11233,DB03894,0
P07202,DB08604,1
P49902,DB00171,1
P22748,DB03255,1
P08172,DB01224,1
Q12791,DB00999,1
O00764,DB06705,0
P43155,DB07040,0
O95622,DB02512,0
Q99928,DB01589,1
P04632,DB07258,0
P23415,DB15954,1
P0A6Q3,DB14183,0
Q14896,DB07540,0
P0C2P0,DB06931,0
Q53908,DB02833,0
P23905,DB04873,0
P28720,DB00549,0
Q9UK32,DB02092,0
P07550,DB01182,1
P22830,DB04080,0
P28223,DB00714,1
P07858,DB07487,0
Q02383,DB04158,0
Q9H3N8,DB01238,1
P18850,DB03822,0
Q13698,DB00252,1
P05067,DB03754,1
P76216,DB02501,1
P02765,DB14533,1
P0A7X3,DB04416,0
Q04917,DB03825,0
Q9X108,DB13242,0
O75390,DB03182,1
P00929,DB07925,1
Q01959,DB06700,1
Q6ZZJ1,DB17032,0
P17291,DB11235,0
Q9Y6E0,DB07054,0
P22459,DB04789,0
Q06528,DB02165,0
P69795,DB04881,0
P32722,DB03069,0
Q02252,DB15227,0
P0A8D6,DB03814,1
Q92953,DB01069,1
O75676,DB08340,0
P39023,DB07495,0
P20309,DB00940,1
Q04771,DB13063,0
P07801,DB03664,0
O76074,DB07324,0
P69772,DB06625,0
A9CJ63,DB01839,0
P08908,DB01267,1
Q16445,DB14715,1
P25021,DB00927,1
Q9NY46,DB00243,1
P50747,DB00231,0
O60391,DB01975,0
P0AFI5,DB01407,0
Q9BQE3,DB06953,0
P78536,DB09090,0
O75874,DB16267,1
P62937,DB02419,1
Q8TCU5,DB14894,0
P24093,DB07285,0
P69924,DB09462,1
P22748,DB00311,1
P20309,DB00462,1
P37059,DB14123,0
P06493,DB04751,1
Q9UKG9,DB08047,0
P51843,DB01234,1
P34903,DB14715,1
O95255,DB02399,0
P35372,DB00704,1
O07653,DB02706,0
P26439,DB04562,0
P09769,DB12010,1
P11229,DB13581,1
Q01726,DB18007,1
P00918,DB08202,1
Q75Y35,DB00713,1
Q746L7,DB03489,1
Q6UVM3,DB14533,0
Q01118,DB13269,1
O14764,DB12404,1
P25924,DB07183,0
Q15125,DB00747,0
Q9U8D3,DB02666,1
Q96AE4,DB08882,0
P03372,DB06732,1
P04079,DB04272,1
P23284,DB00172,1
P51649,DB05565,0
P16442,DB03501,1
Q9UDX4,DB14002,1
Q56408,DB08522,0
P22570,DB07183,0
P21912,DB08689,1
Q93D82,DB09119,0
P51149,DB07302,0
Q8N1C3,DB00546,1
P48066,DB14845,0
Q939D2,DB05824,0
O95237,DB12543,0
P80372,DB08905,0
P00367,DB04137,1
P35348,DB00543,1
P61158,DB00617,0
O82839,DB02379,1
P17735,DB01947,0
P18843,DB12357,0
O14957,DB04799,1
P12931,DB17041,1
O60218,DB06246,1
P06493,DB13777,0
Q8DR59,DB00456,1
Q12882,DB09327,1
O15379,DB00699,0
Q9Y251,DB04786,1
Q9Y230,DB03845,0
P0A793,DB12675,0
Q92847,DB08503,0
Q9HVJ6,DB04233,1
P07550,DB00816,1
P35968,DB13093,1
P35913,DB03680,0
P08588,DB03566,1
O08498,DB04920,0
Q96P20,DB02306,0
P22748,DB07050,1
P21728,DB00714,1
P49759,DB08691,1
Q14697,DB06645,1
P43681,DB05458,1
Q08257,DB12535,0
P00147,DB01726,0
P11142,DB01254,1
P0A884,DB04696,1
P17612,DB07996,1
P14756,DB15670,0
P35228,DB18267,1
P51606,DB16967,0
A5HEI4,DB02098,0
P22629,DB08181,1
Q14181,DB07428,0
P31040,DB04795,1
P9WNH5,DB07911,1
Q14289,DB01645,1
O15374,DB15690,0
Q7NSZ5,DB08980,0
O15554,DB00721,1
P21905,DB08394,0
P05160,DB07716,0
P08908,DB00248,1
P15085,DB08762,1
Q24940,DB12245,1
P84887,DB01002,0
P41145,DB00825,1
P37672,DB04524,0
Q92731,DB02358,0
P11473,DB03722,0
P52961,DB00379,0
P47205,DB00641,0
Q9Y3R4,DB00558,1
P28223,DB00555,1
P43088,DB04542,0
O95182,DB00157,1
Q3JUV5,DB11359,0
Q48152,DB00643,0
P23905,DB04556,0
Q99250,DB09345,1
Q9HB55,DB00921,0
P9WIL5,DB03091,0
P11229,DB00332,1
Q9F6D4,DB01992,1
P48664,DB00142,1
P15924,DB16754,0
Q16620,DB14723,1
Q56310,DB03061,0
Q04828,DB00945,1
P03372,DB01431,1
Q9Y5Y9,DB00721,1
Q13936,DB09238,1
Q96RP8,DB00891,0
P0DP25,DB00527,1
P00959,DB13179,0
Q9NYK1,DB06530,1
Q14289,DB16756,0
Q14749,DB04307,0
P16112,DB12760,0
Q13554,DB02557,0
P02918,DB00301,0
O95264,DB06506,0
Q00987,DB16331,1
O75390,DB07621,0
P24385,DB04265,0
Q9HBL8,DB03258,0
P04626,DB12302,1
Q99829,DB01175,0
P20701,DB03932,1
P32239,DB07223,0
P05695,DB13478,0
P09546,DB04398,1
P18507,DB13335,1
P13945,DB00376,1
Q74EF5,DB00995,0
P00582,DB06013,0
Q47764,DB07330,0
Q9X180,DB08555,0
P83453,DB04474,0
Q7Z460,DB17197,0
P84888,DB08649,1
P0A9E0,DB04062,1
Q6DT37,DB00864,0
Q08460,DB09068,0
Q12965,DB03433,0
P24298,DB11987,0
P0DM80,DB03518,0
Q14534,DB00735,1
O60939,DB07441,0
O15554,DB02587,1
P08912,DB11855,1
P21589,DB19160,1
Q99928,DB00543,1
P01031,DB00688,0
P14625,DB08464,1
Q04206,DB17029,1
P00734,DB08422,1
P35916,DB09078,1
Q8GI16,DB11907,0
P01375,DB05992,1
Q8WWL2,DB12601,0
Q01814,DB01189,1
Q6PKH6,DB07519,0
P51787,DB01110,1
Q9UGN5,DB11793,1
Q99527,DB03759,0
Q146M9,DB01237,0
P25092,DB06944,0
P56740,DB04400,1
P14061,DB01852,1
O00591,DB12404,1
P27695,DB18786,1
P0A988,DB08844,0
P07998,DB15646,0
P0AD68,DB09320,1
Q99643,DB04141,1
P36021,DB15114,0
P05412,DB04444,0
P09917,DB00244,1
Q96CA5,DB00603,0
Q08289,DB06712,1
P21890,DB05245,0
P04035,DB01076,1
P28222,DB00669,1
Q6TGC4,DB04442,0
Q8NET8,DB11345,1
P21917,DB00543,1
P35749,DB00434,0
P00742,DB07973,1
P0DP23,DB04513,1
P9WGY3,DB01624,0
Q07982,DB00472,0
P11926,DB00145,0
P42262,DB00463,1
Q8TD30,DB13257,0
Q6UWM7,DB08430,1
Q494W8,DB07494,1
P69905,DB14487,1
O75469,DB00531,1
P00509,DB03629,1
Q8TD08,DB01349,0
P0C0F4,DB00864,0
P00533,DB06897,0
Q07869,DB03193,1
Q02054,DB00147,0
P21730,DB15011,1
P14625,DB00573,0
Q92945,DB09481,0
P24941,DB08677,1
Q86VB7,DB02401,0
P27815,DB16157,1
Q8TF61,DB12695,1
Q16539,DB08339,1
P25100,DB00543,1
P22748,DB00562,1
P54965,DB05034,0
Q16678,DB01645,1
P34995,DB11507,1
Q59961,DB03628,0
P31645,DB08918,1
P10599,DB06869,0
P35869,DB12449,0
Q8WWL2,DB01435,0
P48736,DB11952,1
P00734,DB06911,1
P15502,DB00533,1
O95718,DB01260,1
O95139,DB06716,0
P10915,DB06725,0
Q9H4B4,DB01528,0
P11217,DB03657,1
P28702,DB00799,1
P04746,DB12910,0
P9WQB3,DB00968,0
P28070,DB02217,0
P08684,DB05478,1
Q3J1A5,DB08008,0
P21860,DB08010,0
P27708,DB03459,1
P48736,DB02656,1
P31644,DB13335,1
P26393,DB03270,0
Q9BY41,DB14979,1
P08692,DB05855,0
P05556,DB15791,1
P12821,DB15565,1
Q5XXA6,DB08199,0
P62662,DB12355,0
P00436,DB01440,0
P19821,DB03152,1
P15309,DB07270,0
P69795,DB01284,0
P56524,DB06176,1
P23921,DB01073,1
P06744,DB07553,0
Q9UF02,DB00287,0
P42345,DB12843,1
P23258,DB08201,0
P28845,DB03461,1
P10613,DB06395,1
P21728,DB00715,1
Q8NI60,DB09409,0
P48169,DB04233,0
P01011,DB00891,0
P15291,DB02592,0
P30085,DB12967,0
P03372,DB03467,1
Q12866,DB07758,0
Q8WX39,DB07363,0
Q70Z44,DB01695,0
P14780,DB01197,1
P22073,DB04282,1
Q16850,DB17758,1
O14842,DB01876,0
O60266,DB00346,0
Q04609,DB03355,0
Q15858,DB00564,1
Q15648,DB01827,0
P23222,DB01234,0
P00811,DB02247,1
P03372,DB13869,1
Q93LD7,DB16305,0
Q08289,DB01388,1
P26466,DB16299,0
P06239,DB08339,1
P23975,DB01170,1
Q8NFD2,DB12010,1
Q9Y5Y9,DB00961,1
Q9UQF2,DB00323,0
P9WGR1,DB07188,1
P09038,DB00686,1
P0DP25,DB04209,1
P54687,DB00555,0
Q96S37,DB06367,0
Q9P2J5,DB03586,0
Q8XJ01,DB00833,1
P11309,DB03777,1
Q99928,DB00546,1
Q9NSE4,DB16109,0
Q9ULC6,DB00155,1
P0AE18,DB02909,1
P00780,DB03316,1
Q14232,DB12229,0
Q7Z2W7,DB15450,1
P78356,DB04915,0
P30012,DB01326,0
Q9ZB17,DB03773,1
Q9X266,DB03576,1
P28223,DB00875,1
P34998,DB03146,0
Q05932,DB02496,0
O95670,DB01133,1
P16118,DB02515,1
Q7L7X3,DB09201,0
Q99928,DB00371,1
P10253,DB09061,0
Q9NR82,DB07675,0
P11229,DB00411,1
Q15391,DB01069,1
P15555,DB03313,1
P16581,DB07915,0
Q9UKG9,DB09119,0
P12461,DB04503,1
P48050,DB00723,0
P28074,DB00188,1
P30559,DB12292,1
O34974,DB02490,0
P21980,DB13853,1
P14060,DB14540,1
O15547,DB04464,0
P27487,DB07072,1
Q9WZX6,DB01752,1
P69054,DB02446,0
P04196,DB12385,0
P41743,DB01104,0
O43837,DB02531,0
O00591,DB00306,1
Q9Y5Y4,DB11658,1
Q14957,DB16640,0
Q96RI1,DB12443,0
P19113,DB04462,0
P33038,DB04474,1
Q06187,DB15170,1
P31937,DB13806,0
O14874,DB00527,0
P54368,DB08836,0
A5W4F4,DB02935,0
P47869,DB01159,1
P34903,DB01068,1
Q04759,DB04662,0
Q8WXI7,DB11217,0
P35354,DB00465,1
P08254,DB07145,1
Q16647,DB02450,0
P28335,DB00434,1
Q9LCV9,DB09214,0
Q14957,DB00659,1
P00646,DB04039,1
P18847,DB00852,1
P48050,DB01929,0
Q06278,DB02995,0
P14756,DB12449,0
Q13224,DB00333,1
P00918,DB00695,1
P07773,DB18963,0
Q04416,DB06630,0
Q02169,DB03205,0
P07288,DB04453,0
Q92953,DB15063,0
P0A884,DB03274,1
P78536,DB13020,1
O00142,DB04763,0
P45568,DB03194,0
Q08462,DB01246,0
P62617,DB13994,0
Q4R2T2,DB04702,1
Q13177,DB06262,0
P50416,DB08674,0
Q99250,DB11186,1
P01857,DB08377,1
Q9BXT2,DB07929,0
O00757,DB01670,0
P00323,DB11655,0
P11309,DB03775,0
P24462,DB03169,0
P30531,DB00906,1
Q7K9G0,DB04646,0
P43681,DB02576,0
P30291,DB03018,0
P15555,DB07549,0
P12461,DB08554,0
P08183,DB14063,1
P31153,DB02137,0
P08709,DB04606,1
P04070,DB04767,0
P84141,DB08229,0
P34903,DB01215,1
Q9UGH3,DB01586,1
P09211,DB14635,1
O94760,DB03934,0
Q14978,DB01059,0
P35914,DB12433,0
P00132,DB03317,1
P45877,DB00172,1
P46098,DB12141,1
Q15596,DB07086,1
Q15858,DB01069,1
P14555,DB06159,0
O43174,DB04865,0
P30939,DB00334,1
P14415,DB01788,0
P62660,DB16272,0
Q51225,DB03147,1
Q70I53,DB07068,0
Q9KEI9,DB07053,0
P01859,DB05936,0
P24941,DB02973,1
P52848,DB00182,0
Q9NSE4,DB01209,0
P11309,DB02010,1
Q16134,DB00331,1
P07900,DB06957,1
Q99500,DB04398,0
O43174,DB07387,0
Q15208,DB17061,0
P49759,DB04367,1
P00691,DB14104,0
P05231,DB09212,0
P37747,DB08640,0
P39304,DB07928,0
Q8RLY5,DB03371,1
P17169,DB03581,1
Q8VVD2,DB12334,0
P14324,DB07146,0
P9WN25,DB01826,1
P32019,DB00616,0
P35368,DB01149,1
P06716,DB08208,0
P00947,DB13146,0
P35754,DB06684,0
P32754,DB11818,0
Q7Z5Q5,DB07957,0
Q96PR1,DB12487,0
P45494,DB03340,1
P63208,DB19218,0
O14957,DB06209,0
P04004,DB08020,0
O00305,DB01110,1
P77425,DB12228,0
P43700,DB01208,1
P17787,DB00514,1
P04746,DB04618,1
P28482,DB07010,1
P35372,DB00652,1
O52806,DB01643,1
Q99928,DB06529,1
O14842,DB00159,1
Q16665,DB01760,0
P00156,DB08330,1
P23827,DB04971,0
P30518,DB12643,1
Q13564,DB11273,0
P35368,DB06764,1
P35348,DB06207,1
P37231,DB01118,1
P16930,DB01677,1
P54652,DB04561,0
P18507,DB00475,1
Q9H8P0,DB01216,1
Q13885,DB07261,0
P0A7U3,DB00759,1
Q8VP84,DB03392,0
P78356,DB08954,0
P28305,DB02038,1
P22894,DB08403,1
Q8NCM2,DB07758,0
Q15120,DB03758,1
P11229,DB00376,1
P07357,DB03714,0
P00918,DB04214,1
Q9WZC2,DB12486,0
P04150,DB16162,1
Q9Y4R7,DB12016,0
O00305,DB04855,1
Q92831,DB01992,1
P0ACB2,DB04530,1
Q9CBQ2,DB04285,0
O75716,DB07500,0
Q58F21,DB00552,0
P11229,DB00483,1
P21728,DB00408,1
P0A1X2,DB04199,1
P62312,DB04272,1
P62753,DB12647,0
P02746,DB14533,1
P39265,DB00926,0
P83795,DB08996,0
P24228,DB01000,1
Q08499,DB04271,1
P02919,DB07630,0
P17301,DB07573,0
P10415,DB12243,1
Q939N4,DB04035,1
Q99928,DB01708,1
P54317,DB11829,0
P60757,DB07972,0
O00555,DB00622,1
P63104,DB15031,0
P35241,DB08352,0
P01584,DB05412,1
Q9A1X4,DB01256,1
P00808,DB04081,0
P0A6Y5,DB01219,0
Q5SKH7,DB04101,0
P16083,DB00170,1
P23458,DB03258,0
P34024,DB03106,1
Q9HTQ2,DB07688,0
P07437,DB12334,1
P11229,DB04843,1
P28074,DB12783,0
Q7Z460,DB02549,0
P17291,DB12635,0
Q5LRQ9,DB00730,0
P42574,DB12709,1
P03372,DB13952,1
Q7K9G0,DB13164,0
C3T8E2,DB00537,1
Q13627,DB00502,0
P11717,DB04505,0
P08183,DB00778,1
P21631,DB04573,0
P50579,DB07322,1
P0AEK4,DB01691,1
Q9UNI1,DB02341,1
P07477,DB12598,1
P15336,DB00852,1
P56373,DB15097,1
O75417,DB15031,0
Q07806,DB01661,0
O34974,DB02379,1
O00204,DB04436,0
P00953,DB01831,1
P07437,DB15534,1
P10826,DB00459,1
P05091,DB01003,0
P25774,DB12010,1
P32055,DB15173,0
P9WN38,DB02838,0
Q94655,DB03147,1
Q13547,DB12449,0
P13631,DB00926,1
O14717,DB08368,0
P0DP23,DB00831,1
P34903,DB12404,1
P30793,DB00814,0
P35348,DB00248,1
P20231,DB04863,0
P51161,DB04294,0
Q9BY49,DB04532,0
P08306,DB04147,1
P0A793,DB03382,1
P47229,DB08019,0
Q7Z3S7,DB00661,1
P04054,DB00972,1
P46098,DB09061,1
Q9WZW1,DB04345,1
O15393,DB12752,0
Q13956,DB00203,1
P0AGJ9,DB01758,1
Q96GD4,DB16828,0
P78334,DB00546,1
Q13639,DB01079,1
P47228,DB02232,1
Q02083,DB00563,0
Q08289,DB11148,1
O60840,DB00228,1
Q92953,DB07621,0
P08172,DB15357,1
P29350,DB01133,1
Q02846,DB05421,0
O95831,DB02458,0
Q00975,DB13746,1
P35089,DB04464,1
P51172,DB00594,1
Q9ULU8,DB11348,1
P30926,DB01235,0
Q8GBW6,DB04669,0
P10909,DB09089,0
P11387,DB00762,1
O75469,DB01645,1
P08172,DB11235,1
Q13621,DB01325,1
O07529,DB16300,0
P08581,DB06314,1
P07355,DB08435,0
P24666,DB07312,0
P06968,DB02333,1
P50440,DB00193,0
P9WQN9,DB04481,0
P61978,DB11674,0
P07097,DB03393,0
Q15075,DB01628,0
P17707,DB03754,1
O15239,DB12758,0
P30085,DB00441,1
P0A434,DB03227,0
O76083,DB01921,0
Q92769,DB01303,1
P05327,DB07665,0
P78527,DB07429,0
Q8X444,DB05518,0
Q9Y5Y4,DB12272,1
P45124,DB04579,0
Q13363,DB05913,0
P00734,DB08062,1
P0AD65,DB09320,1
Q07869,DB08704,0
P0DMV9,DB05444,1
P08631,DB08052,1
Q92731,DB07236,1
O14842,DB00132,1
P21728,DB01238,1
P39646,DB02897,1
P94182,DB07658,0
P05164,DB00583,1
P43681,DB09028,1
Q4L5E3,DB05389,0
P80748,DB15149,0
Q14457,DB00645,0
P05165,DB04476,0
P51813,DB15035,1
P09172,DB00822,1
P23415,DB00753,1
Q9UJM8,DB07907,1
Q7Z2H8,DB00160,1
P55196,DB01835,0
Q9HYN5,DB02561,1
P18089,DB00964,1
P05653,DB16288,0
P41052,DB12011,0
P0A6F3,DB09167,0
Q8NER1,DB14011,1
P62658,DB08185,1
Q16740,DB12848,0
Q9NPA1,DB00721,1
O60931,DB07265,0
P36419,DB04202,0
Q16445,DB00252,1
P41972,DB16351,0
Q46891,DB00874,0
P07550,DB01295,1
P04085,DB00897,0
P62750,DB13983,0
P01877,DB03496,0
P0DOY9,DB07318,0
Q8WXA8,DB11273,1
P25116,DB09030,1
Q8NF37,DB00358,0
Q59675,DB00938,0
P05655,DB04859,0
P35218,DB07660,0
P06401,DB02998,1
P0A0N5,DB04115,1
P13866,DB16771,1
P51164,DB00248,0
P16112,DB15291,0
Q86U10,DB00721,1
P10415,DB12285,0
P15328,DB06178,1
P67775,DB06905,1
P07900,DB04216,1
Q02779,DB01501,0
Q12756,DB00227,0
P53582,DB03284,0
P10909,DB07982,0
P42262,DB04982,1
P50135,DB01752,1
P98194,DB01028,1
P29717,DB01816,1
O75469,DB01039,1
P05177,DB00924,0
P08631,DB12370,0
Q09470,DB01189,1
Q05209,DB03197,0
Q8GIQ0,DB03751,1
P15531,DB02181,1
Q48255,DB05419,0
P43405,DB06252,1
Q16836,DB02267,0
P22001,DB00228,1
P25103,DB02602,0
P07355,DB08350,0
P62594,DB02642,1
P37288,DB16279,1
P29474,DB07388,1
P23219,DB00795,1
P60355,DB12450,0
P24311,DB08196,0
P19827,DB02270,0
P42684,DB03581,0
P15692,DB05969,1
Q6A8X5,DB04747,1
P62736,DB11848,0
P28223,DB06446,1
P80365,DB14540,1
P00811,DB01896,1
O00591,DB00237,1
P46859,DB01226,0
P28702,DB07929,1
P35228,DB04534,1
O15399,DB02008,0
P41143,DB00333,1
P04424,DB09149,0
P18031,DB06521,1
P31572,DB02516,1
P02943,DB14923,0
Q01118,DB00273,1
Q7RTX0,DB12057,0
P04958,DB00875,0
P32929,DB03491,0
P26841,DB04653,0
P78536,DB07619,0
P30874,DB04861,0
Q7L7X3,DB00708,0
P42679,DB12010,1
P35462,DB00988,1
P18507,DB01545,1
P22001,DB01110,1
Q12882,DB03147,1
P06737,DB00131,1
P27824,DB03616,0
Q08426,DB07452,0
P15056,DB07491,0
P11511,DB15581,1
P20309,DB00934,1
P14867,DB00463,1
Q99527,DB01645,1
P00782,DB00151,0
Q59675,DB15009,0
P44801,DB03525,0
Q92769,DB06176,1
P16152,DB03556,1
O14578,DB00603,0
P0C0X2,DB02572,0
Q9BQI3,DB18490,0
P28793,DB12784,0
P07998,DB11393,0
P25311,DB03034,0
P03007,DB01892,0
P09917,DB13481,1
A2QLK4,DB04172,0
P08912,DB09194,1
Q00653,DB06235,1
P35346,DB09099,1
P35228,DB12237,1
P34903,DB00418,1
P0A6I0,DB04555,1
P09211,DB02073,0
P08912,DB00376,1
P08729,DB04275,0
Q16790,DB12348,1
P0AE18,DB04167,0
Q09428,DB14481,0
O14788,DB06178,0
P25100,DB09205,1
Q9NY46,DB06119,1
P21860,DB01594,0
P27708,DB04767,0
Q14432,DB00235,1
Q9NS75,DB08057,0
P50406,DB12229,1
O14578,DB02800,0
P13631,DB19255,0
P52270,DB00147,0
P12461,DB00322,1
P9WNS5,DB08495,0
P26392,DB03723,1
Q08499,DB04912,0
Q03013,DB03597,1
P29371,DB15669,1
P55017,DB00524,1
P07478,DB04410,1
P22570,DB08122,0
P18089,DB00797,1
Q6FHJ7,DB01224,0
P18507,DB00543,1
Q16348,DB03174,0
P02943,DB06292,0
P08758,DB03981,1
Q8DR59,DB00713,1
P54710,DB16690,1
P21397,DB01577,1
Q92847,DB15488,1
P25524,DB00925,0
P23368,DB03680,1
Q5LRQ9,DB12381,0
O06796,DB12714,0
P49585,DB04163,0
P30084,DB03059,1
P54619,DB00914,1
P34903,DB00306,1
O95470,DB01142,0
Q9UK17,DB01110,1
P02452,DB00760,0
P26392,DB12963,0
P00861,DB08895,0
P28566,DB04480,0
P32754,DB02276,0
P48048,DB00350,1
P29274,DB12919,1
P31645,DB15038,1
P58758,DB01837,0
Q16539,DB07224,0
P13631,DB00210,1
P02708,DB00565,1
Q15842,DB01251,1
P28335,DB13345,1
P49840,DB11913,1
Q00537,DB07123,0
Q12879,DB00418,1
P09619,DB00398,1
P28223,DB00734,1
Q7Z4J2,DB06216,0
Q9NP56,DB02965,0
Q02880,DB12549,1
P11309,DB04395,1
P07148,DB13873,1
P34903,DB12210,1
Q9H3N8,DB00321,1
P15692,DB01136,1
P0AC41,DB04631,1
P05177,DB07261,0
Q9UQB9,DB11778,1
P00797,DB03395,1
P35354,DB08439,1
P54289,DB11148,1
P20309,DB00340,1
P72524,DB01044,1
Q9Y6R4,DB04853,0
P36673,DB04796,0
Q06432,DB00622,1
Q9UI33,DB00907,1
P29371,DB06429,1
Q8DNB6,DB00415,1
Q99571,DB07410,0
Q9BQ31,DB01069,1
P35348,DB11950,0
P49759,DB11841,0
Q9HYX1,DB06797,0
P24557,DB00753,0
P03372,DB07638,1
P02743,DB14487,1
P54764,DB18823,0
P0AD65,DB00578,1
P48048,DB01392,1
P00322,DB15416,0
Q07869,DB09213,1
Q9NZD2,DB03203,1
P06307,DB13729,1
P80404,DB00114,1
P17658,DB08839,0
O14965,DB06697,0
P10635,DB01291,0
Q53707,DB08450,0
O15350,DB03252,0
P35367,DB15971,1
P17252,DB13908,0
O60266,DB06903,0
Q75WK2,DB08309,0
P07998,DB03900,1
P23219,DB09084,1
P0A9Z7,DB07069,0
P35367,DB12523,1
O15382,DB00167,1
P62993,DB04246,0
P62344,DB06194,0
P60844,DB00544,0
P48048,DB00750,0
P28223,DB14185,1
P13631,DB02741,1
P09668,DB02140,1
P29559,DB07972,0
O75964,DB11638,1
P28335,DB06153,1
Q8NER1,DB12875,1
P43702,DB06992,0
Q82ZJ0,DB12284,0
P11388,DB09047,1
P36544,DB01355,1
P28222,DB01221,1
P09467,DB08484,1
Q92731,DB12686,0
P34903,DB00228,1
P23634,DB01189,1
Q03181,DB15027,0
P06202,DB05790,0
P39300,DB13335,0
P16233,DB06586,1
P49286,DB06960,0
Q92830,DB01992,1
Q9NY47,DB00270,1
Q05469,DB04546,0
Q59288,DB06444,0
P14416,DB16927,1
P22303,DB02673,1
Q99653,DB08036,0
Q6ZZJ1,DB11587,0
P0AEG6,DB07521,0
P34903,DB00334,1
Q9H2S1,DB00721,1
Q9UBX1,DB01871,1
Q8WWQ8,DB08818,1
P54455,DB04099,1
P32173,DB04137,1
Q06432,DB04381,0
P47869,DB09166,1
P54886,DB08000,0
P0A078,DB18479,0
P04746,DB02379,1
P06737,DB03288,1
O43447,DB00172,1
Q12879,DB11823,1
P04632,DB12491,0
P21802,DB12558,1
Q16665,DB07161,0
P00734,DB03828,0
P13507,DB12540,0
P00807,DB03814,1
P18507,DB01587,1
O43708,DB00143,1
P11229,DB00747,1
P16278,DB04465,1
P95673,DB12611,0
Q15878,DB00228,1
P11226,DB02460,0
Q56268,DB05607,0
P94690,DB03341,0
P0A7V3,DB08677,0
P13501,DB12161,0
Q16445,DB00849,1
P49146,DB05045,1
P13693,DB11093,1
P10176,DB08867,0
P0CG04,DB06678,0
Q14957,DB00843,1
P15085,DB02652,1
Q86YV6,DB12010,1
Q02641,DB00661,1
O15075,DB04614,0
P49841,DB08454,1
Q86XP1,DB06268,0
Q9UI33,DB06119,1
Q14957,DB00312,1
P47869,DB13643,1
O43739,DB00920,0
O43497,DB07852,0
P24941,DB08532,1
Q15825,DB00202,1
P40238,DB00700,0
P9WNL9,DB12713,0
Q15569,DB12010,1
P19367,DB06266,1
P34972,DB00486,1
O00187,DB07398,0
A3FMN7,DB02580,1
P48736,DB11962,1
P08319,DB00157,1
Q96NX5,DB01207,0
P31645,DB01472,1
P25440,DB12668,0
Q01118,DB13746,1
P10153,DB15624,0
Q12851,DB15694,0
Q83QN9,DB03273,0
P09211,DB12681,0
P00918,DB01056,0
Q9BW91,DB09552,0
P00915,DB08846,1
O87696,DB11699,0
P28472,DB00801,1
Q92542,DB12005,1
P08913,DB08815,1
P26514,DB04465,1
P10721,DB11800,1
Q9BZV3,DB08739,0
P05093,DB09061,1
P46098,DB00726,1
Q70KI2,DB02709,0
P35916,DB11679,1
Q05655,DB03486,0
P0AEB3,DB04627,0
Q03013,DB04132,1
P09874,DB11760,1
P10415,DB16447,1
Q13873,DB12010,1
Q16836,DB00428,0
P62219,DB11794,0
P35968,DB07537,1
P9WFF7,DB02552,1
P43353,DB16628,0
Q9BWD1,DB13665,0
P08758,DB02846,1
